id,ACTION
1013,0.995239
1014,0.986102
1015,0.996691
1016,0.999340
1017,0.483985
1018,0.989373
1019,0.972635
1020,0.998233
1021,0.998630
1022,0.968006
1023,0.978325
1024,0.983783
1025,0.892220
1026,0.922985
1027,0.993875
1028,0.959855
1029,0.995057
1030,0.993200
1031,0.982880
1032,0.999850
1033,0.998674
1034,0.992549
1035,0.999533
1036,0.997861
1037,0.978571
1038,0.991576
1039,0.982872
1040,0.994138
1041,0.995462
1042,0.991752
1043,0.562427
1044,0.735100
1045,0.912976
1046,0.991103
1047,0.998932
1048,0.995827
1049,0.627700
1050,0.998544
1051,0.995570
1052,0.991315
1053,0.999291
1054,0.884674
1055,0.994683
1056,0.973169
1057,0.984398
1058,0.998207
1059,0.997596
1060,0.995021
1061,0.976763
1062,0.882140
1063,0.975666
1064,0.979229
1065,0.999633
1066,0.993941
1067,0.997505
1068,0.907899
1069,0.971121
1070,0.996646
1071,0.838028
1072,0.995094
1073,0.747413
1074,0.966915
1075,0.999492
1076,0.992104
1077,0.982441
1078,0.989440
1079,0.988285
1080,0.898651
1081,0.999943
1082,0.998395
1083,0.992689
1084,0.995953
1085,0.947050
1086,0.999572
1087,0.953043
1088,0.991052
1089,0.993312
1090,0.998033
1091,0.985034
1092,0.994959
1093,0.995323
1094,0.996318
1095,0.999771
1096,0.995709
1097,0.996494
1098,0.996610
1099,0.990168
1100,0.990114
1101,0.874375
1102,0.982398
1103,0.999162
1104,0.625410
1105,0.997548
1106,0.999546
1107,0.998545
1108,0.989972
1109,0.996749
1110,0.996977
1111,0.997736
1112,0.993989
1113,0.995532
1114,0.871274
1115,0.800121
1116,0.995874
1117,0.961018
1118,0.957984
1119,0.955000
1120,0.969161
1121,0.991171
1122,0.779936
1123,0.962597
1124,0.987208
1125,0.994115
1126,0.987251
1127,0.996274
1128,0.997849
1129,0.996958
1130,0.996372
1131,0.867516
1132,0.962887
1133,0.999696
1134,0.996232
1135,0.826625
1136,0.992739
1137,0.996118
1138,0.998710
1139,0.998843
1140,0.795390
1141,0.991419
1142,0.977689
1143,0.996441
1144,0.986488
1145,0.993944
1146,0.999278
1147,0.984925
1148,0.991451
1149,0.996969
1150,0.997978
1151,0.999690
1152,0.999496
1153,0.999792
1154,0.543648
1155,0.999810
1156,0.997821
1157,0.964460
1158,0.748348
1159,0.992167
1160,0.922786
1161,0.995358
1162,0.993979
1163,0.958063
1164,0.995249
1165,0.998821
1166,0.974620
1167,0.991941
1168,0.996345
1169,0.962982
1170,0.936959
1171,0.992991
1172,0.994851
1173,0.996696
1174,0.942059
1175,0.998576
1176,0.992824
1177,0.997692
1178,0.994378
1179,0.998297
1180,0.626026
1181,0.478663
1182,0.982006
1183,0.976402
1184,0.980945
1185,0.999033
1186,0.982687
1187,0.987297
1188,0.556448
1189,0.984931
1190,0.993383
1191,0.995653
1192,0.999255
1193,0.997032
1194,0.988956
1195,0.997831
1196,0.978153
1197,0.991589
1198,0.994907
1199,0.999225
1200,0.997832
1201,0.988097
1202,0.998949
1203,0.996370
1204,0.987504
1205,0.995739
1206,0.989340
1207,0.979902
1208,0.999191
1209,0.768483
1210,0.971038
1211,0.993030
1212,0.987717
1213,0.982921
1214,0.975040
1215,0.999035
1216,0.937285
1217,0.973739
1218,0.988890
1219,0.992289
1220,0.887432
1221,0.994900
1222,0.979935
1223,0.998865
1224,0.961893
1225,0.997660
1226,0.989022
1227,0.987872
1228,0.992355
1229,0.987903
1230,0.999308
1231,0.994737
1232,0.994735
1233,0.999833
1234,0.990416
1235,0.980378
1236,0.996549
1237,0.988478
1238,0.967090
1239,0.997557
1240,0.944693
1241,0.982419
1242,0.987987
1243,0.989261
1244,0.999569
1245,0.995033
1246,0.928747
1247,0.984173
1248,0.998670
1249,0.949257
1250,0.998549
1251,0.867936
1252,0.911709
1253,0.999605
1254,0.994856
1255,0.997198
1256,0.999056
1257,0.790970
1258,0.990305
1259,0.991476
1260,0.998804
1261,0.998873
1262,0.988220
1263,0.993564
1264,0.987104
1265,0.995436
1266,0.992612
1267,0.998372
1268,0.996519
1269,0.986957
1270,0.998166
1271,0.985339
1272,0.998058
1273,0.984807
1274,0.916406
1275,0.998274
1276,0.995802
1277,0.963391
1278,0.985088
1279,0.996150
1280,0.980645
1281,0.998936
1282,0.987383
1283,0.988818
1284,0.987558
1285,0.999442
1286,0.999771
1287,0.842086
1288,0.975027
1289,0.960538
1290,0.998365
1291,0.991155
1292,0.978692
1293,0.997203
1294,0.976168
1295,0.996997
1296,0.981996
1297,0.996428
1298,0.991326
1299,0.950985
1300,0.521245
1301,0.970689
1302,0.858916
1303,0.996391
1304,0.991635
1305,0.917800
1306,0.996832
1307,0.999647
1308,0.995335
1309,0.993626
1310,0.989444
1311,0.988146
1312,0.997674
1313,0.763109
1314,0.988301
1315,0.993388
1316,0.996567
1317,0.993136
1318,0.996535
1319,0.996834
1320,0.871673
1321,0.918701
1322,0.999498
1323,0.998591
1324,0.998768
1325,0.997935
1326,0.981346
1327,0.901164
1328,0.990335
1329,0.999188
1330,0.994436
1331,0.997480
1332,0.988041
1333,0.941827
1334,0.977641
1335,0.910232
1336,0.991762
1337,0.994273
1338,0.998681
1339,0.781574
1340,0.995862
1341,0.982542
1342,0.987357
1343,0.995874
1344,0.991056
1345,0.997089
1346,0.989307
1347,0.994555
1348,0.978628
1349,0.991175
1350,0.997880
1351,0.939434
1352,0.980629
1353,0.979359
1354,0.995711
1355,0.978355
1356,0.992329
1357,0.825481
1358,0.809321
1359,0.168717
1360,0.496087
1361,0.980673
1362,0.993499
1363,0.998942
1364,0.951645
1365,0.994297
1366,0.975952
1367,0.998026
1368,0.992258
1369,0.995101
1370,0.966672
1371,0.994036
1372,0.973194
1373,0.855003
1374,0.990081
1375,0.999872
1376,0.972246
1377,0.996370
1378,0.995043
1379,0.973361
1380,0.990938
1381,0.998789
1382,0.974400
1383,0.994657
1384,0.996114
1385,0.985718
1386,0.993701
1387,0.974163
1388,0.918164
1389,0.993489
1390,0.998511
1391,0.092711
1392,0.961790
1393,0.940154
1394,0.990018
1395,0.875642
1396,0.975176
1397,0.989425
1398,0.998776
1399,0.940417
1400,0.984327
1401,0.998152
1402,0.994030
1403,0.994072
1404,0.993904
1405,0.983791
1406,0.995122
1407,0.951335
1408,0.993917
1409,0.961451
1410,0.995551
1411,0.975252
1412,0.992487
1413,0.570295
1414,0.936499
1415,0.984423
1416,0.955989
1417,0.946248
1418,0.985867
1419,0.999773
1420,0.985869
1421,0.994645
1422,0.988590
1423,0.980958
1424,0.996251
1425,0.987270
1426,0.988092
1427,0.999614
1428,0.983881
1429,0.252751
1430,0.990072
1431,0.973287
1432,0.995018
1433,0.168572
1434,0.652025
1435,0.985380
1436,0.989269
1437,0.979553
1438,0.982051
1439,0.987202
1440,0.987729
1441,0.938317
1442,0.996284
1443,0.994547
1444,0.996891
1445,0.996855
1446,0.998860
1447,0.984711
1448,0.984506
1449,0.995520
1450,0.982705
1451,0.987559
1452,0.997088
1453,0.995910
1454,0.941674
1455,0.971297
1456,0.929897
1457,0.990510
1458,0.998169
1459,0.996952
1460,0.991998
1461,0.997574
1462,0.151284
1463,0.998603
1464,0.689756
1465,0.995041
1466,0.994985
1467,0.980130
1468,0.991955
1469,0.967078
1470,0.961646
1471,0.984346
1472,0.971763
1473,0.982134
1474,0.999912
1475,0.999411
1476,0.995150
1477,0.953332
1478,0.997592
1479,0.994933
1480,0.992366
1481,0.996131
1482,0.670192
1483,0.978072
1484,0.981986
1485,0.990169
1486,0.990978
1487,0.963043
1488,0.955289
1489,0.998863
1490,0.962022
1491,0.999809
1492,0.978788
1493,0.983733
1494,0.910972
1495,0.978683
1496,0.997290
1497,0.990436
1498,0.992586
1499,0.998052
1500,0.998095
1501,0.995307
1502,0.685678
1503,0.982487
1504,0.980972
1505,0.998781
1506,0.955054
1507,0.991479
1508,0.958961
1509,0.997170
1510,0.996700
1511,0.990191
1512,0.997948
1513,0.992385
1514,0.985922
1515,0.899729
1516,0.955416
1517,0.367268
1518,0.975475
1519,0.997201
1520,0.997301
1521,0.992244
1522,0.979368
1523,0.927207
1524,0.934098
1525,0.998977
1526,0.990828
1527,0.986200
1528,0.987295
1529,0.984534
1530,0.996228
1531,0.990667
1532,0.994447
1533,0.994968
1534,0.997966
1535,0.999640
1536,0.954849
1537,0.996401
1538,0.999151
1539,0.988368
1540,0.996742
1541,0.999538
1542,0.977037
1543,0.964602
1544,0.995801
1545,0.999452
1546,0.989554
1547,0.979809
1548,0.995127
1549,0.998663
1550,0.994477
1551,0.994865
1552,0.995687
1553,0.998764
1554,0.993921
1555,0.974850
1556,0.993154
1557,0.969850
1558,0.997052
1559,0.987620
1560,0.899343
1561,0.984599
1562,0.704043
1563,0.443758
1564,0.988664
1565,0.975897
1566,0.980937
1567,0.991845
1568,0.923740
1569,0.988787
1570,0.977109
1571,0.900378
1572,0.994455
1573,0.210585
1574,0.999759
1575,0.975591
1576,0.984819
1577,0.995768
1578,0.905614
1579,0.996058
1580,0.531994
1581,0.999617
1582,0.990298
1583,0.970927
1584,0.998824
1585,0.986548
1586,0.982069
1587,0.973390
1588,0.998610
1589,0.993444
1590,0.997788
1591,0.990619
1592,0.999264
1593,0.991691
1594,0.990127
1595,0.114504
1596,0.937429
1597,0.996425
1598,0.989889
1599,0.198564
1600,0.977603
1601,0.983143
1602,0.980177
1603,0.980503
1604,0.988465
1605,0.973683
1606,0.995819
1607,0.925866
1608,0.950686
1609,0.960321
1610,0.776875
1611,0.999336
1612,0.985228
1613,0.997155
1614,0.802973
1615,0.995614
1616,0.992327
1617,0.495975
1618,0.978561
1619,0.998114
1620,0.991989
1621,0.955791
1622,0.908497
1623,0.980908
1624,0.992914
1625,0.993017
1626,0.995928
1627,0.436384
1628,0.628844
1629,0.996013
1630,0.978743
1631,0.998023
1632,0.977419
1633,0.949132
1634,0.980467
1635,0.987585
1636,0.988243
1637,0.990562
1638,0.976107
1639,0.947801
1640,0.995355
1641,0.998927
1642,0.453131
1643,0.998665
1644,0.995637
1645,0.919534
1646,0.990352
1647,0.980438
1648,0.997004
1649,0.984096
1650,0.981225
1651,0.984529
1652,0.999344
1653,0.999890
1654,0.999622
1655,0.994638
1656,0.989755
1657,0.991277
1658,0.992076
1659,0.933750
1660,0.999407
1661,0.999260
1662,0.992914
1663,0.963144
1664,0.999123
1665,0.959478
1666,0.977343
1667,0.987125
1668,0.998872
1669,0.992915
1670,0.995524
1671,0.804893
1672,0.969589
1673,0.979396
1674,0.994170
1675,0.331073
1676,0.545467
1677,0.993871
1678,0.984558
1679,0.997683
1680,0.998838
1681,0.994767
1682,0.965191
1683,0.997166
1684,0.985043
1685,0.999404
1686,0.999612
1687,0.983717
1688,0.996033
1689,0.991100
1690,0.991262
1691,0.992268
1692,0.999108
1693,0.998013
1694,0.924138
1695,0.999183
1696,0.991288
1697,0.985732
1698,0.917230
1699,0.985303
1700,0.995119
1701,0.989533
1702,0.998309
1703,0.856825
1704,0.979257
1705,0.938672
1706,0.962947
1707,0.998844
1708,0.987018
1709,0.998943
1710,0.999377
1711,0.996128
1712,0.987424
1713,0.632161
1714,0.995831
1715,0.990156
1716,0.999833
1717,0.777470
1718,0.195610
1719,0.993473
1720,0.952547
1721,0.991911
1722,0.998793
1723,0.994344
1724,0.999132
1725,0.985873
1726,0.993708
1727,0.998392
1728,0.997279
1729,0.987687
1730,0.993755
1731,0.952278
1732,0.920147
1733,0.993776
1734,0.968394
1735,0.993736
1736,0.962165
1737,0.998490
1738,0.997165
1739,0.995502
1740,0.997730
1741,0.800742
1742,0.999443
1743,0.998559
1744,0.943989
1745,0.995528
1746,0.998095
1747,0.946192
1748,0.943599
1749,0.999471
1750,0.979240
1751,0.987778
1752,0.992778
1753,0.998516
1754,0.999143
1755,0.948618
1756,0.992349
1757,0.995864
1758,0.979721
1759,0.998177
1760,0.991040
1761,0.882747
1762,0.830579
1763,0.995798
1764,0.995623
1765,0.984394
1766,0.977369
1767,0.999512
1768,0.626891
1769,0.743383
1770,0.983614
1771,0.981260
1772,0.999784
1773,0.967477
1774,0.979792
1775,0.999509
1776,0.931420
1777,0.971664
1778,0.970453
1779,0.998928
1780,0.874132
1781,0.966147
1782,0.868348
1783,0.981862
1784,0.988767
1785,0.997208
1786,0.988893
1787,0.942515
1788,0.897000
1789,0.971303
1790,0.998644
1791,0.632527
1792,0.994084
1793,0.991901
1794,0.877952
1795,0.983612
1796,0.905463
1797,0.981385
1798,0.994820
1799,0.996306
1800,0.999075
1801,0.995872
1802,0.998470
1803,0.988924
1804,0.995843
1805,0.859193
1806,0.741788
1807,0.999629
1808,0.994299
1809,0.999095
1810,0.992514
1811,0.998404
1812,0.998644
1813,0.476596
1814,0.556478
1815,0.972636
1816,0.998681
1817,0.983062
1818,0.993238
1819,0.913223
1820,0.994140
1821,0.997743
1822,0.991770
1823,0.960205
1824,0.801884
1825,0.999952
1826,0.986221
1827,0.996865
1828,0.945157
1829,0.998288
1830,0.943758
1831,0.997789
1832,0.999027
1833,0.995828
1834,0.985208
1835,0.977068
1836,0.999280
1837,0.995823
1838,0.905392
1839,0.993722
1840,0.988956
1841,0.870587
1842,0.990365
1843,0.995308
1844,0.921426
1845,0.995612
1846,0.986665
1847,0.993380
1848,0.994213
1849,0.995267
1850,0.998552
1851,0.972422
1852,0.995586
1853,0.776978
1854,0.996993
1855,0.947157
1856,0.997737
1857,0.994343
1858,0.461666
1859,0.997335
1860,0.848319
1861,0.994654
1862,0.999410
1863,0.954728
1864,0.970154
1865,0.986836
1866,0.993252
1867,0.992598
1868,0.992481
1869,0.940670
1870,0.923078
1871,0.999099
1872,0.973417
1873,0.488132
